research_id,university,title,authors,publication_year,publication_date,abstract,research_field,tech_category,journal,doi,url,source,validation_error
http://hdl.handle.net/10754/690991,KAUST,JrCUP: Joint RIS Calibration and User Positioning for 6G Wireless Systems,"Zheng, Pinjun; Chen, Hui; Ballal, Tarig; Valkama, Mikko; Wymeersch, Henk; Al-Naffouri, Tareq Y.",2023,2023-04-02 00:00:00+00:00,"Reconfigurable intelligent surface (RIS)-assisted localization has attracted extensive attention as it can enable and enhance localization services in extreme scenarios. However, most existing works treat RISs as anchors with known positions and orientations, which is not realistic in the applications for mobile RISs or uncalibrated RISs. This work considers the joint RIS calibration and user positioning (JrCUP) problem in an uplink system with an active RIS. We propose a novel two-stage method to solve the considered JrCUP problem. The first stage comprises a tensor-ESPRIT estimator, followed by channel parameters refinement using least-squares. In the second stage, we propose a 2D search-based algorithm to estimate the 3D user position, 3D RIS position, 1D RIS orientation, and clock bias from the estimated channel parameters. The Cram\'er- Rao lower bounds (CRLBs) of the channel parameters and localization parameters are derived, which verify the effectiveness of the proposed algorithms. In addition, simulation studies reveal that the active RIS can significantly improve the localization performance compared to the passive case even with a small power supply. Moreover, we find that blind areas may occur where JrCUP localization performance is limited, which can be mitigated by either providing extra prior information or deploying more base stations.",,,,,http://hdl.handle.net/10754/690991,KAUST Repository,doi is missing
http://hdl.handle.net/10754/690990,KAUST,IHCV: Discovery of Hidden Time-Dependent Control Variables in Non-Linear Dynamical Systems,"Munoz, Juan; Balsamy, Subash; Bernal-Tamayo, Juan P.; Balubaid, Ali; Infante, Alberto Maillo Ruiz de; Lagani, Vincenzo; Gomez-Cabrero, David; Kiani, Narsis A.; Tegner, Jesper",2023,2023-04-05 00:00:00+00:00,"Discovering non-linear dynamical models from data is at the core of science. Recent progress hinges upon sparse regression of observables using extensive libraries of candidate functions. However, it remains challenging to model hidden non-observable control variables governing switching between different dynamical regimes. Here we develop a data-efficient derivative-free method, IHCV, for the Identification of Hidden Control Variables. First, the performance and robustness of IHCV against noise are evaluated by benchmarking the IHCV method using well-known bifurcation models (saddle-node, transcritical, pitchfork, Hopf). Next, we demonstrate that IHCV discovers hidden driver variables in the Lorenz, van der Pol, Hodgkin-Huxley, and Fitzhugh-Nagumo models. Finally, IHCV generalizes to the case when only partial observational is given, as demonstrated using the toggle switch model, the genetic repressilator oscillator, and a Waddington landscape model. Our proof-of-principle illustrates that utilizing normal forms could facilitate the data-efficient and scalable discovery of hidden variables controlling transitions between different dynamical regimes and non-linear models.",,,,,http://hdl.handle.net/10754/690990,KAUST Repository,doi is missing
http://hdl.handle.net/10754/690988,KAUST,Dr. KID: Direct Remeshing and K-set Isometric Decomposition for Scalable Physicalization of Organic Shapes,"Khan, Dawar; Bohak, Ciril; Viola, Ivan",2023,2023-04-06 00:00:00+00:00,"Dr. KID is an algorithm that uses isometric decomposition for the physicalization of potato-shaped organic models in a puzzle fashion. The algorithm begins with creating a simple, regular triangular surface mesh of organic shapes, followed by iterative k-means clustering and remeshing. For clustering, we need similarity between triangles (segments) which is defined as a distance function. The distance function maps each triangle's shape to a single point in the virtual 3D space. Thus, the distance between the triangles indicates their degree of dissimilarity. K-means clustering uses this distance and sorts of segments into k classes. After this, remeshing is applied to minimize the distance between triangles within the same cluster by making their shapes identical. Clustering and remeshing are repeated until the distance between triangles in the same cluster reaches an acceptable threshold. We adopt a curvature-aware strategy to determine the surface thickness and finalize puzzle pieces for 3D printing. Identical hinges and holes are created for assembling the puzzle components. For smoother outcomes, we use triangle subdivision along with curvature-aware clustering, generating curved triangular patches for 3D printing. Our algorithm was evaluated using various models, and the 3D-printed results were analyzed. Findings indicate that our algorithm performs reliably on target organic shapes with minimal loss of input geometry.",,,,,http://hdl.handle.net/10754/690988,KAUST Repository,doi is missing
http://hdl.handle.net/10754/690987,KAUST,MoStGAN-V: Video Generation with Temporal Motion Styles,"Shen, Xiaoqian; Li, Xiang; Elhoseiny, Mohamed",2023,2023-04-05 00:00:00+00:00,"Video generation remains a challenging task due to spatiotemporal complexity and the requirement of synthesizing diverse motions with temporal consistency. Previous works attempt to generate videos in arbitrary lengths either in an autoregressive manner or regarding time as a continuous signal. However, they struggle to synthesize detailed and diverse motions with temporal coherence and tend to generate repetitive scenes after a few time steps. In this work, we argue that a single time-agnostic latent vector of style-based generator is insufficient to model various and temporally-consistent motions. Hence, we introduce additional time-dependent motion styles to model diverse motion patterns. In addition, a Motion Style Attention modulation mechanism, dubbed as MoStAtt, is proposed to augment frames with vivid dynamics for each specific scale (i.e., layer), which assigns attention score for each motion style w.r.t deconvolution filter weights in the target synthesis layer and softly attends different motion styles for weight modulation. Experimental results show our model achieves state-of-the-art performance on four unconditional 2562 video synthesis benchmarks trained with only 3 frames per clip and produces better qualitative results with respect to dynamic motions.",,,,,http://hdl.handle.net/10754/690987,KAUST Repository,doi is missing
http://hdl.handle.net/10754/690986,KAUST,Markov properties of Gaussian random fields on compact metric graphs,"Bolin, David; Simas, Alexandre B.; Wallin, Jonas",2023,2023-04-06 00:00:00+00:00,"There has recently been much interest in Gaussian processes on linear networks and more generally on compact metric graphs. One proposed strategy for defining such processes on a metric graph Γ is through a covariance function that is isotropic in a metric on the graph. Another is through a fractional order differential equation Lα(τu)=W on Γ, where L=κ2−∇(a∇) for (sufficiently nice) functions κ,a, and W is Gaussian white noise. We study Markov properties of these two types of fields. We first show that there are no Gaussian random fields on general metric graphs that are both isotropic and Markov. We then show that the second type of fields, the generalized Whittle--Matérn fields, are Markov if and only if α∈N, and if α∈N, the field is Markov of order α, which essentially means that the process in one region S⊂Γ is conditionally independent the process in Γ∖S given the values of the process and its α−1 derivatives on ∂S. Finally, we show that the Markov property implies an explicit characterization of the process on a fixed edge e, which in particular shows that the conditional distribution of the process on e given the values at the two vertices connected to e is independent of the geometry of Γ.",,,,,http://hdl.handle.net/10754/690986,KAUST Repository,doi is missing
http://hdl.handle.net/10754/690984,KAUST,Scaling laws of the magnetic dynamics driven high harmonic generation in spin-orbit coupled systems,"Ly, Ousmane",2023,2023-04-05 00:00:00+00:00,"The emergence of high order harmonics in carrier pumping from magnetic dynamics in the presence of spin-orbit coupling has been only recently predicted [{Phys. Rev. B \textbf{105}, L180415 (2022)}]. In this effect, the number of the excited high harmonics is found to scale up with the spin-orbit coupling parameter, the s-d exchange constant of the magnetic system and the frequency of the driving dynamics. Motivated by the reproduction of the above-mentioned effect, Nikolić and Manjarres [arXiv:2212.06895, arXiv:2112.14685] confirmed that there is indeed a generation of harmonics as a result of the interplay between magnetic dynamics and spin-orbit interaction if the exchange coupling J is taken very small (J=0.1γ). However, they claim that the ultrahigh harmonics obtained in the strong J limit can only be a result of numerical bugs. It turns out that in these works, conclusions built from numerical simulations performed in the perturbative limit (J/ℏω≈10) have been applied to criticize results obtained in the extremely high non-linear regime (J/ℏω>103). Regarding this fact, we find it necessary to shed light on many aspects related to the physics behind the predicted unconventional carrier pumping, in order to enlighten the readers of the proposed effect and at the same time the authors of the criticizing works. Here, we present numerical simulations of the scaling laws underlying the effect. We study the low s-d exchange coupling limit, corresponding to the regime studied in the above mentioned criticizing works. And further explore, the high s-d coupling regime where the extremely nonlinear emission is expected. Furthermore, we provide more insights on the effect and demonstrate its robustness and reproducibility in both 1D and 2D magnetic structures.",,,,,http://hdl.handle.net/10754/690984,KAUST Repository,doi is missing
http://hdl.handle.net/10754/690983,KAUST,High-rate Reliable Communication using Multi-hop and Mesh THz/FSO Networks,"Singya, Praveen Kumar; Makki, Behrooz; D'Errico, Antonio; Alouini, Mohamed-Slim",2023,2023-04-04 00:00:00+00:00,"In this work, we consider multi-hop and mesh hybrid teraHertz/free-space optics (THz/FSO)-based backhaul networks for high data-rate communications. The results are presented for the cases with both out-band integrated access and backhaul (IAB) and non-IAB based communication setups. We consider different deployments of the THz and FSO networks and consider both switching and combining methods between the hybrid FSO/THz links. We study the impact of atmospheric turbulence, atmospheric attenuation, and the pointing error on the FSO communication. The THz communication suffers from small scale fading, path-loss, and the misalignment error. Finally, we evaluate the effects of atmospheric attenuation/path-loss, pointing/misalignment error, small-scale fading, atmospheric turbulence, number of antennas, number of user equipments, number of hops, and the threshold data-rates on the performance of considered systems. As we show, with different network deployments and switching/combining methods, the hybrid implementation of the THz/FSO links improves the network reliability significantly.",,,,,http://hdl.handle.net/10754/690983,KAUST Repository,doi is missing
http://hdl.handle.net/10754/690960,KAUST,Proton-mediated reversible switching of metastable ferroelectric phases with low operation voltages,"He, Xin; Ma, Yinchang; Zhang, Chenhui; Fu, Aiping; Hu, Weijin; Xu, Yang; Yu, Bin; Liu, Kai; Wang, Hua; Zhang, Xixiang; Xue, Fei",2023,2023-04-10 00:00:00+00:00,"The exploration of ferroelectric phase transitions enables an in-depth understanding of ferroelectric switching and promising applications in information storage. However, controllably tuning the dynamics of ferroelectric phase transitions remains challenging owing to inaccessible hidden phases. Here, using protonic gating technology, we create a series of metastable ferroelectric phases and demonstrate their reversible transitions in layered ferroelectric α In2Se3 transistors. By varying the gate bias, protons can be incrementally injected or extracted, achieving controllable tuning of the ferroelectric α-In2Se3 protonic dynamics across the channel and obtaining numerous intermediate phases. We surprisingly discover that the gate tuning of α-In2Se3 protonation is volatile and the created phases remain polar. Their origin, revealed by first-principles calculations, is related to the formation of metastable hydrogen-stabilized α-In2Se3 phases. Furthermore, our approach enables ultralow gate-voltage switching of different phases (below 0.4 V). This work provides a possible avenue for accessing hidden phases in ferroelectric switching.",,,Accepted by Science Advances,,http://hdl.handle.net/10754/690960,KAUST Repository,doi is missing
http://hdl.handle.net/10754/690883,KAUST,Finite element formulations for Maxwell's eigenvalue problem using continuous Lagrangian interpolations,"Boffi, Daniele; Codina, Ramon; Türk, Önder",2023,2023-03-31 00:00:00+00:00,"We consider nodal-based Lagrangian interpolations for the finite element approximation of the Maxwell eigenvalue problem. The first approach introduced is a standard Galerkin method on Powell-Sabin meshes, which has recently been shown to yield convergent approximations in two dimensions, whereas the other two are stabilized formulations that can be motivated by a variational multiscale approach. For the latter, a mixed formulation equivalent to the original problem is used, in which the operator has a saddle point structure. The Lagrange multiplier introduced to enforce the divergence constraint vanishes in an appropriate functional setting. The first stabilized method we consider consists of an augmented formulation with the introduction of a mesh dependent term that can be regarded as the Laplacian of the multiplier of the divergence constraint. The second formulation is based on orthogonal projections, which can be recast as a residual based stabilization technique. We rely on the classical spectral theory to analyze the approximating methods for the eigenproblem. The stability and convergence aspects are inherited from the associated source problems. We investigate the numerical performance of the proposed formulations and provide some convergence results validating the theoretical ones for several benchmark tests, including ones with smooth and singular solutions.",,,,,http://hdl.handle.net/10754/690883,KAUST Repository,doi is missing
http://hdl.handle.net/10754/690866,KAUST,GLOBAL EXISTENCE OF WEAK SOLUTIONS AND WEAK–STRONG UNIQUENESS FOR NONISOTHERMAL MAXWELL–STEFAN SYSTEMS,"Georgiadis, Stefanos; Jüngel, Ansgar",2023,2023-03-30 00:00:00+00:00,"The dynamics of multicomponent gas mixtures with vanishing barycentric velocity is described by Maxwell-Stefan equations with mass diffusion and heat conduction. The equations consist of the mass and energy balances, coupled to an algebraic system that relates the partial velocities and driving forces. The global existence of weak solutions to this system in a bounded domain with no-flux boundary conditions is proved by using the boundedness-by-entropy method. A priori estimates are obtained from the entropy inequality which originates from the consistent thermodynamic modeling. Furthermore, the weak-strong uniqueness property is shown by using the relative entropy method.",,,Submitted to Nonlinearity,,http://hdl.handle.net/10754/690866,KAUST Repository,doi is missing
http://hdl.handle.net/10754/690863,KAUST,MDP: A Generalized Framework for Text-Guided Image Editing by Manipulating the Diffusion Path,"Wang, Qian; Zhang, Biao; Birsak, Michael; Wonka, Peter",2023,2023-03-30 00:00:00+00:00,"Image generation using diffusion can be controlled in multiple ways. In this paper, we systematically analyze the equations of modern generative diffusion networks to propose a framework, called MDP, that explains the design space of suitable manipulations. We identify 5 different manipulations, including intermediate latent, conditional embedding, cross attention maps, guidance, and predicted noise. We analyze the corresponding parameters of these manipulations and the manipulation schedule. We show that some previous editing methods fit nicely into our framework. Particularly, we identified one specific configuration as a new type of control by manipulating the predicted noise, which can perform higher-quality edits than previous work for a variety of local and global edits.",,,,,http://hdl.handle.net/10754/690863,KAUST Repository,doi is missing
http://hdl.handle.net/10754/690862,KAUST,"From axioms over graphs to vectors, and back again: evaluating the properties of graph-based ontology embeddings","Zhapa-Camacho, Fernando; Hoehndorf, Robert",2023,2023-03-29 00:00:00+00:00,"Several approaches have been developed that generate embeddings for Description Logic ontologies and use these embeddings in machine learning. One approach of generating ontologies embeddings is by first embedding the ontologies into a graph structure, i.e., introducing a set of nodes and edges for named entities and logical axioms, and then applying a graph embedding to embed the graph in Rn. Methods that embed ontologies in graphs (graph projections) have different formal properties related to the type of axioms they can utilize, whether the projections are invertible or not, and whether they can be applied to asserted axioms or their deductive closure. We analyze, qualitatively and quantitatively, several graph projection methods that have been used to embed ontologies, and we demonstrate the effect of the properties of graph projections on the performance of predicting axioms from ontology embeddings. We find that there are substantial differences between different projection methods, and both the projection of axioms into nodes and edges as well ontological choices in representing knowledge will impact the success of using ontology embeddings to predict axioms.",,,,,http://hdl.handle.net/10754/690862,KAUST Repository,doi is missing
http://hdl.handle.net/10754/690861,KAUST,Inorganic Tin Perovskites with Tunable Conductivity Enabled by Organic Modifiers,"Haque, Mohammed; Zhu, Tong; Hernandez, Luis Huerta; Tounesi, Roba; Combe, Craig; Davaasuren, Bambar; Emwas, Abdul-Hamid M.; Arquer, F. Pelayo García de; Sargent, Edward H.; Baran, Derya",2023,2023-03-29 00:00:00+00:00,"Achieving control over the transport properties of charge-carriers is a crucial aspect of realizing high-performance electronic materials. In metal-halide perovskites, which offer convenient manufacturing traits and tunability for certain optoelectronic applications, this is challenging: The perovskite structure itself, poses fundamental limits to maximum dopant incorporation. Here, we demonstrate an organic modifier incorporation strategy capable of modulating the electronic density of states in halide tin perovskites without altering the perovskite lattice, in a similar fashion to substitutional doping in traditional semiconductors. By incorporating organic small molecules and conjugated polymers into cesium tin iodide (CsSnI3) perovskites, we achieve carrier density tunability over 2.7 decades, transition from a semiconducting to a metallic nature, and high electrical conductivity exceeding 200 S/cm. We leverage these tunable and enhanced electronic properties to achieve a thin-film, lead free, thermoelectric material with a near room-temperature figure-of-merit (ZT) of 0.21, the highest amongst all halide perovskite thermoelectrics. Our strategy provides an additional degree of freedom in the design of halide perovskites for optoelectronic and energy applications.",,,,,http://hdl.handle.net/10754/690861,KAUST Repository,doi is missing
http://hdl.handle.net/10754/690860,KAUST,A data-driven method for parametric PDE Eigenvalue Problems using Gaussian Process with different covariance functions,"Bertrand, Fleurianne; Boffi, Daniele; Halim, Abdul",2023,2023-04-03 00:00:00+00:00,"We propose a non-intrusive, reduced-basis, and data-driven method for approximating both eigenvalues and eigenvectors in parametric eigenvalue problems. We generate the basis of the reduced space by applying the proper orthogonal decomposition (POD) approach on a collection of pre-computed, full-order snapshots at a chosen set of parameters. Then, we use Bayesian linear regression (a.k.a. Gaussian Process Regression) in the online phase to predict both eigenvalues and eigenvectors at new parameters. A split of the data generated in the offline phase into training and test data sets is utilized in the numerical experiments following standard practices in the field of supervised machine learning. Furthermore, we discuss the connection between Gaussian Process Regression and spline methods, and compare the performance of GPR method against linear and cubic spline methods. We show that GPR outperforms other methods for functions with a certain regularity. To this end, we discuss various different covariance functions which influence the performance of GPR. The proposed method is shown to be accurate and efficient for the approximation of multiple 1D and 2D affine and non-affine parameter-dependent eigenvalue problems that exhibit crossing of eigenvalues.",,,,,http://hdl.handle.net/10754/690860,KAUST Repository,doi is missing
http://hdl.handle.net/10754/690747,KAUST,VIVE3D: Viewpoint-Independent Video Editing using 3D-Aware GANs,"Frühstück, Anna; Sarafianos, Nikolaos; Xu, Yuanlu; Wonka, Peter; Tung, Tony",2023,2023-03-28 00:00:00+00:00,"We introduce VIVE3D, a novel approach that extends the capabilities of image-based 3D GANs to video editing and is able to represent the input video in an identity-preserving and temporally consistent way. We propose two new building blocks. First, we introduce a novel GAN inversion technique specifically tailored to 3D GANs by jointly embedding multiple frames and optimizing for the camera parameters. Second, besides traditional semantic face edits (e.g. for age and expression), we are the first to demonstrate edits that show novel views of the head enabled by the inherent properties of 3D GANs and our optical flow-guided compositing technique to combine the head with the background video. Our experiments demonstrate that VIVE3D generates high-fidelity face edits at consistent quality from a range of camera viewpoints which are composited with the original video in a temporally and spatially consistent manner.",,,,,http://hdl.handle.net/10754/690747,KAUST Repository,doi is missing
http://hdl.handle.net/10754/690744,KAUST,Sharp regularity for a singular fully nonlinear parabolic free boundary problem,"Araújo, Damião J.; Sá, Ginaldo S.; Urbano, Jose Miguel",2023,2023-03-25 00:00:00+00:00,"This paper establishes sharp local regularity estimates for viscosity solutions of fully nonlinear parabolic free boundary problems with singular absorption terms. The main difficulties are due to the blow-up of the source along the free boundary and the lack of a variational structure. The proof combines the power of the Ishii-Lions method with intrinsically parabolic oscillation estimates. The results are new, even for second-order linear operators in nondivergence form.",,,,,http://hdl.handle.net/10754/690744,KAUST Repository,doi is missing
http://hdl.handle.net/10754/690711,KAUST,BlobGAN-3D: A Spatially-Disentangled 3D-Aware Generative Model for Indoor Scenes,"Wang, Qian; Wang, Yiqun; Birsak, Michael; Wonka, Peter",2023,2023-03-26 00:00:00+00:00,"3D-aware image synthesis has attracted increasing interest as it models the 3D nature of our real world. However, performing realistic object-level editing of the generated images in the multi-object scenario still remains a challenge. Recently, a 2D GAN termed BlobGAN has demonstrated great multi-object editing capabilities on real-world indoor scene datasets. In this work, we propose BlobGAN-3D, which is a 3D-aware improvement of the original 2D BlobGAN. We enable explicit camera pose control while maintaining the disentanglement for individual objects in the scene by extending the 2D blobs into 3D blobs. We keep the object-level editing capabilities of BlobGAN and in addition allow flexible control over the 3D location of the objects in the scene. We test our method on real-world indoor datasets and show that our method can achieve comparable image quality compared to the 2D BlobGAN and other 3D-aware GAN baselines while being able to enable camera pose control and object-level editing in the challenging multi-object real-world scenarios.",,,,,http://hdl.handle.net/10754/690711,KAUST Repository,doi is missing
http://hdl.handle.net/10754/690710,KAUST,Integrated Nested Laplace Approximations for Large-Scale Spatial-Temporal Bayesian Modeling,"Gaedke-Merzhäuser, Lisa; Krainski, Elias Teixeira; Janalik, Radim; Rue, Haavard; Schenk, Olaf",2023,2023-03-27 00:00:00+00:00,"Bayesian inference tasks continue to pose a computational challenge. This especially holds for spatial-temporal modeling where high-dimensional latent parameter spaces are ubiquitous. The methodology of integrated nested Laplace approximations (INLA) provides a framework for performing Bayesian inference applicable to a large subclass of additive Bayesian hierarchical models. In combination with the stochastic partial differential equations (SPDE) approach it gives rise to an efficient method for spatial-temporal modeling. In this work we build on the INLA-SPDE approach, by putting forward a performant distributed memory variant, INLA-DIST, for large-scale applications. To perform the arising computational kernel operations, consisting of Cholesky factorizations, solving linear systems, and selected matrix inversions, we present two numerical solver options, a sparse CPU-based library and a novel blocked GPU-accelerated approach which we propose. We leverage the recurring nonzero block structure in the arising precision (inverse covariance) matrices, which allows us to employ dense subroutines within a sparse setting. Both versions of INLA-DIST are highly scalable, capable of performing inference on models with millions of latent parameters. We demonstrate their accuracy and performance on synthetic as well as real-world climate dataset applications.",,,,,http://hdl.handle.net/10754/690710,KAUST Repository,doi is missing
http://hdl.handle.net/10754/690709,KAUST,Towards black-box parameter estimation,"Lenzi, Amanda; Rue, Haavard",2023,2023-03-27 00:00:00+00:00,"Deep learning algorithms have recently shown to be a successful tool in estimating parameters of statistical models for which simulation is easy, but likelihood computation is challenging. But the success of these approaches depends on simulating parameters that sufficiently reproduce the observed data, and, at present, there is a lack of efficient methods to produce these simulations. We develop new black-box procedures to estimate parameters of statistical models based only on weak parameter structure assumptions. For well-structured likelihoods with frequent occurrences, such as in time series, this is achieved by pre-training a deep neural network on an extensive simulated database that covers a wide range of data sizes. For other types of complex dependencies, an iterative algorithm guides simulations to the correct parameter region in multiple rounds. These approaches can successfully estimate and quantify the uncertainty of parameters from non-Gaussian models with complex spatial and temporal dependencies. The success of our methods is a first step towards a fully flexible automatic black-box estimation framework.",,,,,http://hdl.handle.net/10754/690709,KAUST Repository,doi is missing
http://hdl.handle.net/10754/690708,KAUST,On the effect of different samplings to the solution of parametric PDE Eigenvalue Problems,"Boffi, Daniele; Halim, Abdul; Priyadarshi, Gopal",2023,2023-03-25 00:00:00+00:00,In this article we apply reduced order techniques for the approximation of parametric eigenvalue problems. The effect of the choice of sampling points is investigated. Here we use the standard proper orthogonal decomposition technique to obtain the basis of the reduced space and Galerking orthogonal technique is used to get the reduced problem. We present some numerical results and observe that the use of sparse sampling is a good idea for sampling if the dimension of parameter space is high.,,,,,http://hdl.handle.net/10754/690708,KAUST Repository,doi is missing
http://hdl.handle.net/10754/690691,KAUST,Don't FREAK Out: A Frequency-Inspired Approach to Detecting Backdoor Poisoned Samples in DNNs,"Hammoud, Hasan Abed Al Kader; Bibi, Adel; Torr, Philip H. S.; Ghanem, Bernard",2023,2023-03-23 00:00:00+00:00,"In this paper we investigate the frequency sensitivity of Deep Neural Networks (DNNs) when presented with clean samples versus poisoned samples. Our analysis shows significant disparities in frequency sensitivity between these two types of samples. Building on these findings, we propose FREAK, a frequency-based poisoned sample detection algorithm that is simple yet effective. Our experimental results demonstrate the efficacy of FREAK not only against frequency backdoor attacks but also against some spatial attacks. Our work is just the first step in leveraging these insights. We believe that our analysis and proposed defense mechanism will provide a foundation for future research and development of backdoor defenses.",,,,,http://hdl.handle.net/10754/690691,KAUST Repository,doi is missing
http://hdl.handle.net/10754/690690,KAUST,5G-Aided RTK Positioning in GNSS-Deprived Environments,"Zheng, Pinjun; Liu, Xing; Ballal, Tarig; Al-Naffouri, Tareq Y.",2023,2023-03-23 00:00:00+00:00,"This paper considers the localization problem in a 5G-aided global navigation satellite system (GNSS) based on real-time kinematic (RTK) technique. Specifically, the user's position is estimated based on the hybrid measurements, including GNSS pseudo-ranges, GNSS carrier phases, 5G angle-of-departures, and 5G channel delays. The underlying estimation problem is solved by steps that comprise obtaining the float solution, ambiguity resolution, and resolving the fixed solution. The analysis results show that the involvement of 5G observations can enable localization under satellite-deprived environments, inclusive of extreme cases with only 2 or 3 visible satellites. Moreover, extensive simulation results reveal that with the help of 5G observations, the proposed algorithm can significantly reduce the estimation error of the user's position and increase the success rate of carrier-phase ambiguity resolution.",,,,,http://hdl.handle.net/10754/690690,KAUST Repository,doi is missing
http://hdl.handle.net/10754/690671,KAUST,Spatial Path Index Modulation in mmWave/THz-Band Integrated Sensing and Communications,"Elbir, Ahmet Musab; Mishra, Kumar Vijay; Abdallah, Asmaa; Celik, Abdulkadir; Eltawil, Ahmed",2023,2023-03-22 00:00:00+00:00,"As the demand for wireless connectivity continues to soar, the fifth generation and beyond wireless networks are exploring new ways to efficiently utilize the wireless spectrum and reduce hardware costs. One such approach is the integration of sensing and communications (ISAC) paradigms to jointly access the spectrum. Recent ISAC studies have focused on upper millimeter-wave and low terahertz bands to exploit ultrawide bandwidths. At these frequencies, hybrid beamformers that employ fewer radio-frequency chains are employed to offset expensive hardware but at the cost of lower multiplexing gains. Wideband hybrid beamforming also suffers from the beam-split effect arising from the subcarrier-independent (SI) analog beamformers. To overcome these limitations, this paper introduces a spatial path index modulation (SPIM) ISAC architecture, which transmits additional information bits via modulating the spatial paths between the base station and communications users. We design the SPIM-ISAC beamformers by first estimating both radar and communications parameters by developing beam-split-aware algorithms. Then, we propose to employ a family of hybrid beamforming techniques such as hybrid, SI, and subcarrier-dependent analog-only, and beam-split-aware beamformers. Numerical experiments demonstrate that the proposed SPIM-ISAC approach exhibits significantly improved spectral efficiency performance in the presence of beam-split than that of even fully digital non-SPIM beamformers.",,,,,http://hdl.handle.net/10754/690671,KAUST Repository,doi is missing
http://hdl.handle.net/10754/690553,KAUST,SEEING THROUGH THE CO2 PLUME: JOINT INVERSION-SEGMENTATION OF THE SLEIPNER 4D SEISMIC DATASET,"Romero, Juan; Luiken, Nick; Ravasi, Matteo",2023,2023-03-21 00:00:00+00:00,"4D seismic inversion is the leading method to quantitatively monitor fluid flow dynamics in the subsurface, with applications ranging from enhanced oil recovery to subsurface CO2 storage. The process of inverting seismic data for reservoir properties is, however, a notoriously ill-posed inverse problem due to the band-limited and noisy nature of seismic data. This comes with additional challenges for 4D applications, given inaccuracies in the repeatability of the time-lapse acquisition surveys. Consequently, adding prior information to the inversion process in the form of properly crafted regularization terms is essential to obtain geologically meaningful subsurface models. Motivated by recent advances in the field of convex optimization, we propose a joint inversion-segmentation algorithm for 4D seismic inversion, which integrates Total-Variation and segmentation priors as a way to counteract the missing frequencies and noise present in 4D seismic data. The proposed inversion framework is applied to a pair of surveys from the open Sleipner 4D Seismic Dataset. Our method presents three main advantages over state-of-the-art least-squares inversion methods: 1. it produces high-resolution baseline and monitor acoustic models, 2. by leveraging similarities between multiple data, it mitigates the non-repeatable noise and better highlights the real time-lapse changes, and 3. it provides a volumetric classification of the acoustic impedance 4D difference model (time-lapse changes) based on user-defined classes, i.e., percentages of speed-up or slow-down in the subsurface. Such advantages may enable more robust stratigraphic/structural and quantitative 4D seismic interpretation and provide more accurate inputs for dynamic reservoir simulations. Alongside presenting our novel inversion method, in this work, we introduce a streamlined data pre-processing sequence for the 4D Sleipner post-stack seismic dataset, which includes time-shift estimation and well-to-seismic tie. Finally, we provide insights into the open-source framework for large-scale optimization that we used to implement the proposed algorithm in an efficient and scalable manner.",,,,,http://hdl.handle.net/10754/690553,KAUST Repository,doi is missing
http://hdl.handle.net/10754/690550,KAUST,Computationally Budgeted Continual Learning: What Does Matter?,"Prabhu, Ameya; Hammoud, Hasan Abed Al Kader; Dokania, Puneet; Torr, Philip H. S.; Lim, Ser-Nam; Ghanem, Bernard; Bibi, Adel",2023,2023-03-20 00:00:00+00:00,"Continual Learning (CL) aims to sequentially train models on streams of incoming data that vary in distribution by preserving previous knowledge while adapting to new data. Current CL literature focuses on restricted access to previously seen data, while imposing no constraints on the computational budget for training. This is unreasonable for applications in-the-wild, where systems are primarily constrained by computational and time budgets, not storage. We revisit this problem with a large-scale benchmark and analyze the performance of traditional CL approaches in a compute-constrained setting, where effective memory samples used in training can be implicitly restricted as a consequence of limited computation. We conduct experiments evaluating various CL sampling strategies, distillation losses, and partial fine-tuning on two large-scale datasets, namely ImageNet2K and Continual Google Landmarks V2 in data incremental, class incremental, and time incremental settings. Through extensive experiments amounting to a total of over 1500 GPU-hours, we find that, under compute-constrained setting, traditional CL approaches, with no exception, fail to outperform a simple minimal baseline that samples uniformly from memory. Our conclusions are consistent in a different number of stream time steps, e.g., 20 to 200, and under several computational budgets. This suggests that most existing CL methods are particularly too computationally expensive for realistic budgeted deployment.",,,,,http://hdl.handle.net/10754/690550,KAUST Repository,doi is missing
http://hdl.handle.net/10754/690533,KAUST,Generalization of the Orthodiagonal Involutive Type of Kokotsakis Flexible Polyhedra,"Aikyn, Alisher; Liu, Yang; Lyakhov, Dmitry; Pottmann, Helmut; Michels, Dominik L.",2023,2023-03-19 00:00:00+00:00,"In this paper we introduce and study a remarkable class of mechanisms formed by a 3×3 arrangement of rigid and skew quadrilateral faces with revolute joints at the common edges. These Kokotsakis-type mechanisms with a quadrangular base and non-planar faces are a generalization of Izmestiev's orthodiagonal involutive type of Kokotsakis polyhedra formed by planar quadrilateral faces. Our algebraic approach yields a complete characterization of all complexes of the orthodiagonal involutive type. It is shown that one has 8 degrees of freedom to construct such mechanisms. This is illustrated by several examples, including cases that are not possible with planar faces.",,,,,http://hdl.handle.net/10754/690533,KAUST Repository,doi is missing
